Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2025/6/7,2025,6,7,,26.6,,17,,21.8,,0,,3.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/8,2025,6,8,,21.6,,15.7,,18.6,,0,,0.6,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/9,2025,6,9,,21.1,,15.7,,18.4,,0,,0.4,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/10,2025,6,10,,22.8,,14.5,,18.7,,0,,0.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/11,2025,6,11,,26.3,,15.7,,21,,0,,3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/12,2025,6,12,,25.3,,15.6,,20.4,,0,,2.4,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/13,2025,6,13,,18.2,,13.3,,15.7,,2.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/14,2025,6,14,,20.7,,14.9,,17.8,,0.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/15,2025,6,15,,22.5,,15.6,,19,,0,,1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/16,2025,6,16,,23.4,,15.7,,19.5,,0,,1.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/17,2025,6,17,,25.7,,16.5,,21.1,,0,,3.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/18,2025,6,18,,26.2,,20.2,,23.2,,0,,5.2,,,,,,9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/19,2025,6,19,,24.6,,17.2,,20.9,,0,,2.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/20,2025,6,20,,27.7,,15,,21.4,,0,,3.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/21,2025,6,21,,25.5,,18.7,,22.1,,0,,4.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/22,2025,6,22,,34.5,,22.4,,28.5,,0,,10.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/23,2025,6,23,,34.5,,21.4,,28,,0,,10,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/24,2025,6,24,,36.5,,24.5,,30.5,,0,,12.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/25,2025,6,25,,29.2,,22.7,,25.9,,0,,7.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/26,2025,6,26,,22.9,,16.2,,19.6,,0,,1.6,,,,,,3.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/27,2025,6,27,,23.2,,16.2,,19.7,,0,,1.7,,,,,,2.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/28,2025,6,28,,27.6,,17.3,,22.4,,0,,4.4,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/29,2025,6,29,,26.7,,15.5,,21.1,,0,,3.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/6/30,2025,6,30,,25.9,,18.3,,22.1,,0,,4.1,,,,,,5.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/1,2025,7,1,,31.1,,20.4,,25.8,,0,,7.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/2,2025,7,2,,29.1,,18.6,,23.8,,0,,5.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/3,2025,7,3,,27.9,,17.1,,22.5,,0,,4.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/4,2025,7,4,,25.3,,16,,20.6,,0,,2.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/5,2025,7,5,,30.3,,19,,24.7,,0,,6.7,,,,,,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/6,2025,7,6,,32.8,,22.5,,27.7,,0,,9.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/7,2025,7,7,,30.3,,21,,25.7,,0,,7.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/8,2025,7,8,,25.5,,20.5,,23,,0,,5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/9,2025,7,9,,26.5,,19.2,,22.9,,0,,4.9,,,,,,2.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/10,2025,7,10,,28.2,,18.5,,23.4,,0,,5.4,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/11,2025,7,11,,30.8,,21.5,,26.2,,0,,8.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/12,2025,7,12,,32.2,,23,,27.6,,0,,9.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/13,2025,7,13,,30.3,,22.8,,26.5,,0,,8.5,,,,,,6.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/14,2025,7,14,,29.1,,23,,26,,0,,8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/15,2025,7,15,,32.5,,20.3,,26.4,,0,,8.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/16,2025,7,16,,33.1,,21.1,,27.1,,0,,9.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/17,2025,7,17,,29.6,,15.8,,22.7,,0,,4.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/18,2025,7,18,,23.8,,14.5,,19.2,,0,,1.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/19,2025,7,19,,27.5,,16.1,,21.8,,0,,3.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/20,2025,7,20,,28.7,,18.7,,23.7,,0,,5.7,,,,,,31.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/21,2025,7,21,,23.5,,17.3,,20.4,,0,,2.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/22,2025,7,22,,24.2,,15.7,,20,,0,,2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/23,2025,7,23,,27.4,,17,,22.2,,0,,4.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/24,2025,7,24,,32.2,,19.9,,26.1,,0,,8.1,,,,,,2.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/25,2025,7,25,,30.6,,22.4,,26.5,,0,,8.5,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/26,2025,7,26,,30,,21.1,,25.5,,0,,7.5,,,,,,3.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/27,2025,7,27,,33.3,,22.8,,28.1,,0,,10.1,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/28,2025,7,28,,32.2,,21.1,,26.7,,0,,8.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/29,2025,7,29,,31.3,,22.7,,27,,0,,9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/30,2025,7,30,,30.2,,20.5,,25.3,,0,,7.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/7/31,2025,7,31,,24.4,,16.7,,20.5,,0,,2.5,,,,,,3.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/1,2025,8,1,,23.8,,16.5,,20.2,,0,,2.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/2,2025,8,2,,26.1,,15.7,,20.9,,0,,2.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/3,2025,8,3,,28,,16.8,,22.4,,0,,4.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/4,2025,8,4,,28.1,,17.7,,22.9,,0,,4.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/5,2025,8,5,,27.6,,20.7,,24.2,,0,,6.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/6,2025,8,6,,27.8,,20.8,,24.3,,0,,6.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/7,2025,8,7,,28.4,,20.8,,24.6,,0,,6.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/8,2025,8,8,,28.7,,21.3,,25,,0,,7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/9,2025,8,9,,32.1,,21.7,,26.9,,0,,8.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/10,2025,8,10,,32,,22.2,,27.1,,0,,9.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/11,2025,8,11,,32.8,,22.3,,27.6,,0,,9.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/12,2025,8,12,,32.3,,23.5,,27.9,,0,,9.9,,,,,,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/13,2025,8,13,,29.6,,21.2,,25.4,,0,,7.4,,,,,,5.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/14,2025,8,14,,28.2,,19.9,,24.1,,0,,6.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/15,2025,8,15,,29.2,,20.2,,24.7,,0,,6.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/16,2025,8,16,,30.9,,20.4,,25.6,,0,,7.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/17,2025,8,17,,27,,17.8,,22.4,,0,,4.4,,,,,,16,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/18,2025,8,18,,21.7,,14.4,,18.1,,0,,0.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/19,2025,8,19,,22.3,,17.9,,20.1,,0,,2.1,,,,,,20,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/20,2025,8,20,,21.1,,17.8,,19.4,,0,,1.4,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/21,2025,8,21,,22.7,,16.2,,19.5,,0,,1.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/22,2025,8,22,,26.4,,16.1,,21.2,,0,,3.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/23,2025,8,23,,26.7,,18.6,,22.6,,0,,4.6,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/24,2025,8,24,,24.9,,15.8,,20.4,,0,,2.4,,,,,,3.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/25,2025,8,25,,21.7,,14.1,,17.9,,0.1,,0,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/26,2025,8,26,,21.6,,13.2,,17.4,,0.6,,0,,,,,,3.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/27,2025,8,27,,23.7,,11.7,,17.7,,0.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/28,2025,8,28,,19.4,,12.1,,15.7,,2.3,,0,,,,,,5.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/29,2025,8,29,,18.9,,9.3,,14.1,,3.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/30,2025,8,30,,22.7,,9.6,,16.1,,1.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/8/31,2025,8,31,,23.2,,12,,17.6,,0.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/1,2025,9,1,,24.2,,13.2,,18.7,,0,,0.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/2,2025,9,2,,24.7,,15.6,,20.2,,0,,2.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/3,2025,9,3,,25.3,,15.4,,20.3,,0,,2.3,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/4,2025,9,4,,19.5,,12.1,,15.8,,2.2,,0,,,,,,22.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/5,2025,9,5,,23.3,,12,,17.6,,0.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/6,2025,9,6,,20,,12.9,,16.4,,1.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/7,2025,9,7,,18.8,,11.6,,15.2,,2.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/8,2025,9,8,,19,,9.3,,14.1,,3.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/9,2025,9,9,,21.8,,11,,16.4,,1.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/10,2025,9,10,,24.6,,14,,19.3,,0,,1.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/11,2025,9,11,,25.2,,15.8,,20.5,,0,,2.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/12,2025,9,12,,22.2,,15.1,,18.6,,0,,0.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/13,2025,9,13,,23.2,,16.6,,19.9,,0,,1.9,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/14,2025,9,14,,25.4,,15.4,,20.4,,0,,2.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/15,2025,9,15,,24,,15.6,,19.8,,0,,1.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/16,2025,9,16,,24.8,,15.1,,20,,0,,2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/17,2025,9,17,,24.4,,15.2,,19.8,,0,,1.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/18,2025,9,18,,27.1,,14.6,,20.8,,0,,2.8,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/19,2025,9,19,,20.9,,15,,18,,0,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/20,2025,9,20,,18.3,,11.6,,14.9,,3.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/21,2025,9,21,,23.8,,14.5,,19.2,,0,,1.2,,,,,,18.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/22,2025,9,22,,24,,17.8,,20.9,,0,,2.9,,,,,,6.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/23,2025,9,23,,25,,19.1,,22,,0,,4,,,,,,5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/24,2025,9,24,,20.9,,18.6,,19.8,,0,,1.8,,,,,,10.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/25,2025,9,25,,21,,16.9,,18.9,,0,,0.9,,,,,,17.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/26,2025,9,26,,23.4,,15.3,,19.3,,0,,1.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/27,2025,9,27,,23.7,,16.3,,20,,0,,2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/28,2025,9,28,,25.1,,13.8,,19.4,,0,,1.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/29,2025,9,29,,25.2,,12.4,,18.8,,0,,0.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/9/30,2025,9,30,,22,,14.3,,18.1,,0,,0.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/1,2025,10,1,,17.5,,10.6,,14.1,,3.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/2,2025,10,2,,18.3,,10.5,,14.4,,3.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/3,2025,10,3,,23.9,,11.4,,17.6,,0.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/4,2025,10,4,,26.6,,15.2,,20.9,,0,,2.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/5,2025,10,5,,27.7,,15.9,,21.8,,0,,3.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/6,2025,10,6,,27.1,,16.4,,21.8,,0,,3.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/7,2025,10,7,,22,,14.1,,18.1,,0,,0.1,,,,,,10.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/8,2025,10,8,,15.3,,7.8,,11.5,,6.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/9,2025,10,9,,12.5,,6.3,,9.4,,8.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/10,2025,10,10,,17.3,,6.8,,12,,6,,0,,,,,,3.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/11,2025,10,11,,18.3,,12.6,,15.4,,2.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/12,2025,10,12,,18.2,,11.6,,14.9,,3.1,,0,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/13,2025,10,13,,18.5,,12.3,,15.4,,2.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/14,2025,10,14,,20.8,,11.8,,16.3,,1.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/15,2025,10,15,,14.6,,7.9,,11.3,,6.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/16,2025,10,16,,14.8,,5.3,,10,,8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/17,2025,10,17,,12.9,,8,,10.4,,7.6,,0,,,,,,7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/18,2025,10,18,,20.7,,12.2,,16.5,,1.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/19,2025,10,19,,22.7,,13.3,,18,,0,,0,,,,,,11.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/20,2025,10,20,,15.6,,8,,11.8,,6.2,,0,,,,,,4.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/21,2025,10,21,,16.2,,7.7,,12,,6,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/22,2025,10,22,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/23,2025,10,23,,12.4,,7.2,,9.8,,8.2,,0,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/24,2025,10,24,,12.3,,5.2,,8.8,,9.2,,0,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/25,2025,10,25,,12.7,,4.6,,8.7,,9.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/26,2025,10,26,,10,,2.1,,6.1,,11.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/27,2025,10,27,,9.2,,4.1,,6.7,,11.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/28,2025,10,28,,10.6,,6.3,,8.4,,9.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/29,2025,10,29,,11.2,,5.4,,8.3,,9.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/30,2025,10,30,,9.4,,5.5,,7.5,,10.5,,0,,,,,,17.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/10/31,2025,10,31,,8.6,,5.1,,6.8,,11.2,,0,,,,,,1.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/1,2025,11,1,,10.1,,4.3,,7.2,,10.8,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/2,2025,11,2,,10.5,,2.3,,6.4,,11.6,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/3,2025,11,3,,11.7,,6.4,,9,,9,,0,,,,,,0.8,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/4,2025,11,4,,14.6,,4.2,,9.4,,8.6,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/5,2025,11,5,,13.2,,5.6,,9.4,,8.6,,0,,,,,,0.3,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/6,2025,11,6,,7.8,,3.1,,5.4,,12.6,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/7,2025,11,7,,11.4,,5.2,,8.3,,9.7,,0,,,,,,2.8,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/8,2025,11,8,,9.7,,2.7,,6.2,,11.8,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/9,2025,11,9,,2.8,,-2.5,,0.1,,17.9,,0,,,,,,11.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/10,2025,11,10,,-1.7,,-3.9,,-2.8,,20.8,,0,,,,,,0.9,,9,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/11,2025,11,11,,4.2,,-3.1,,0.5,,17.5,,0,,,,,,1.2,,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/12,2025,11,12,,7.8,,1.9,,4.8,,13.2,,0,,,,,,0.2,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/13,2025,11,13,,7.8,,3,,5.4,,12.6,,0,,,,,,0.2,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/14,2025,11,14,,9.4,,2.4,,5.9,,12.1,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/15,2025,11,15,,10.1,,3,,6.6,,11.4,,0,,,,,,3.9,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/16,2025,11,16,,9.2,,-0.1,,4.6,,13.4,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/17,2025,11,17,,5.1,,-0.1,,2.5,,15.5,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/18,2025,11,18,,6.5,,1.6,,4.1,,13.9,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/19,2025,11,19,,7.3,,0.3,,3.8,,14.2,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/20,2025,11,20,,6.4,,1.4,,3.9,,14.1,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/21,2025,11,21,,10.4,,4.8,,7.6,,10.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/22,2025,11,22,,6.4,,3.1,,4.7,,13.3,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/23,2025,11,23,,10,,3.6,,6.8,,11.2,,0,,,,,,0.7,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/24,2025,11,24,,7.9,,0.6,,4.2,,13.8,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/25,2025,11,25,,9.5,,6.2,,7.8,,10.2,,0,,,,,,4.7,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/26,2025,11,26,,11,,2.3,,6.7,,11.3,,0,,,,,,0.4,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/27,2025,11,27,,3.9,,0.4,,2.1,,15.9,,0,,,,,,0.7,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/28,2025,11,28,,3.5,,-1.5,,1,,17,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/29,2025,11,29,,2.1,,-2.5,,-0.2,,18.2,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/11/30,2025,11,30,,3.9,,-0.5,,1.7,,16.3,,0,,,,,,9.1,,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/12/1,2025,12,1,,-0.4,,-5.6,,-3,,21,,0,,,,,,1.5,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2025/12/2,2025,12,2,,,,,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2025/12/3,2025,12,3,,,,,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2025/12/4,2025,12,4,,,,,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2025/12/5,2025,12,5,,,,,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2025/12/6,2025,12,6,,,,,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2025/12/7,2025,12,7,,,,,,,,,,,,,,,,,,,,,,,
